run,segment,field,detector,slot,source,pred_x,pred_y,peak_pixel,snap_dist,peak_excess,peak_counts,n_support,n_pixels,pixels,flag
9368,3,110/110A-exb0,upper,R2C1,Sn-113-9183,-5.21,7.8,25,0.04,12.8,668,3,4,25;26;35;36,
9368,3,110/110A-exb0,upper,R2C2,Cd-109-9178,-6.71,1.74,19,0.04,960.4,263155,7,5,10;11;19;20;29,
9368,3,110/110A-exb0,upper,R2C3,Ce-139-9179,-5.21,-6.05,33,0.04,188.8,283543,7,4,23;24;33;34,
9368,3,110/110A-exb0,lower,R1C1,Bi-207-8890,2.75,6.59,1036,0.6,24.3,22943,4,3,1036;1047;1048,
9368,3,110/110A-exb0,lower,R1C2,Bi-207-9177,2.15,0.01,1040,0.1,4.4,35344,4,4,1040;1051;1052;1064,
9368,3,110/110A-exb0,lower,R1C3,Bi-207-9176,0.65,-6.05,1055,0.1,27.4,161890,7,5,1044;1055;1056;1067;1068,
9368,3,110/110A-exb0,lower,R2C1,Sn-113-9183,-3.85,6.94,1084,0.1,15.0,24579,5,3,1084;1094;1095,
9368,3,110/110A-exb0,lower,R2C2,Cd-109-9178,-5.35,-0.85,1099,0.1,60.8,134411,6,4,1098;1099;1107;1108,
9368,3,110/110A-exb0,lower,R2C3,Ce-139-9179,-5.35,-6.05,1102,0.1,25.6,151134,6,3,1102;1111;1112,
9368,4,110/110A-exb0,upper,R1C1,Bi-207-8890,-0.7,7.04,60,0.12,16.6,40872,6,4,59;60;72;73,
9368,4,110/110A-exb0,upper,R1C2,Bi-207-9177,-0.7,0.11,64,0.12,9.6,61351,4,4,64;65;76;77,
9368,4,110/110A-exb0,upper,R1C3,Bi-207-9176,-0.7,-6.82,68,0.12,30.7,82674,7,4,55;56;68;69,
9368,4,110/110A-exb0,upper,R2C1,Sn-113-9183,-5.2,6.17,26,0.12,27.2,10649,4,4,17;25;26;36,
9368,4,110/110A-exb0,upper,R2C2,Cd-109-9178,-6.7,0.11,20,0.12,1162.5,297601,7,5,11;12;20;21;30,
9368,4,110/110A-exb0,upper,R2C3,Ce-139-9179,-5.2,-7.68,34,0.12,246.2,27086,5,4,33;34;44;45,
9368,4,110/110A-exb0,lower,R1C1,Bi-207-8890,1.55,5.72,1048,0.87,37.7,146367,7,6,1036;1037;1047;1048;1049;1060,
9368,4,110/110A-exb0,lower,R1C2,Bi-207-9177,0.95,-0.86,1052,0.2,21.5,155053,7,4,1052;1053;1064;1065,
9368,4,110/110A-exb0,lower,R1C3,Bi-207-9176,-0.55,-6.92,1068,0.2,23.0,110886,7,4,1056;1068;1069;1081,
9368,4,110/110A-exb0,lower,R2C1,Sn-113-9183,-5.05,6.07,1095,0.2,194.9,167995,6,4,1094;1095;1096;1105,
9368,4,110/110A-exb0,lower,R2C2,Cd-109-9178,-6.55,-1.73,1109,0.2,236.7,89468,7,3,1099;1108;1109,
9368,4,110/110A-exb0,lower,R2C3,Ce-139-9179,-6.55,-6.92,1112,0.2,172.4,27068,3,3,1102;1111;1112,
9368,5,110/110A-exb0,upper,R1C1,Bi-207-8890,0.81,6.17,73,0.12,17.0,53744,7,7,60;61;72;73;74;84;85,
9368,5,110/110A-exb0,upper,R1C2,Bi-207-9177,0.81,-0.76,77,0.12,6.2,44985,5,4,64;65;77;78,
9368,5,110/110A-exb0,upper,R1C3,Bi-207-9176,0.81,-7.69,81,0.12,11.0,16742,4,3,68;69;81,
9368,5,110/110A-exb0,upper,R2C1,Sn-113-9183,-3.69,5.3,37,0.12,10.3,20523,5,5,17;26;27;36;37,
9368,5,110/110A-exb0,upper,R2C2,Cd-109-9178,-5.19,-0.76,30,0.12,71.3,149784,6,5,12;20;21;30;31,
9368,5,110/110A-exb0,upper,R2C3,Ce-139-9179,-3.69,-8.55,45,0.12,864.5,51007,4,3,44;45;56,
9368,5,110/110A-exb0,lower,R1C1,Bi-207-8890,2.1,5.36,1037,0.22,9.9,35423,6,4,1037;1038;1048;1049,
9368,5,110/110A-exb0,lower,R1C2,Bi-207-9177,1.5,-1.22,1052,0.83,8.5,61493,5,4,1041;1052;1053;1065,
9368,5,110/110A-exb0,lower,R1C3,Bi-207-9176,0.0,-7.28,1056,0.91,52.5,136683,6,3,1056;1068;1069,
9368,5,110/110A-exb0,lower,R2C1,Sn-113-9183,-4.5,5.71,1095,0.83,41.6,35848,6,3,1095;1096;1105,
9368,5,110/110A-exb0,lower,R2C2,Cd-109-9178,-6.0,-2.09,1100,0.91,363.4,654919,7,4,1099;1100;1109;1110,
9368,5,110/110A-exb0,lower,R2C3,Ce-139-9179,-6.0,-7.28,1112,0.83,168.1,26385,3,3,1102;1111;1112,
9368,6,110/110A-exb0,upper,R1C1,Bi-207-8890,0.07,5.55,73,0.86,5.2,16487,4,4,61;73;74;85,
9368,6,110/110A-exb0,upper,R1C2,Bi-207-9177,0.07,-1.38,65,0.89,12.3,55330,5,5,53;65;66;77;78,
9368,6,110/110A-exb0,upper,R1C3,Bi-207-9176,0.07,-8.31,69,0.89,43.5,53958,4,3,68;69;81,
9368,6,110/110A-exb0,upper,R2C1,Sn-113-9183,-4.43,4.68,27,0.89,65.5,45487,7,4,17;18;26;27,
9368,6,110/110A-exb0,upper,R2C2,Cd-109-9178,-5.93,-1.38,21,0.89,880.1,284266,7,5,12;13;21;22;31,
9368,6,110/110A-exb0,upper,R2C3,Ce-139-9179,-4.43,-9.18,45,0.86,846.4,49939,4,3,44;45;56,
9368,6,110/110A-exb0,lower,R2C3,Ce-139-9179,-6.45,-8.65,,,,,0,0,,CHECK
9368,6,110/110A-exb0,lower,R1C1,Bi-207-8890,1.65,4.0,1049,0.96,19.8,102652,7,4,1038;1049;1050;1062,CHECK
9368,6,110/110A-exb0,lower,R1C2,Bi-207-9177,1.05,-2.58,1053,0.3,25.8,131906,7,5,1042;1053;1054;1065;1066,
9368,6,110/110A-exb0,lower,R1C3,Bi-207-9176,-0.45,-8.65,1069,0.3,84.3,80440,4,4,1056;1068;1069;1081,
9368,6,110/110A-exb0,lower,R2C1,Sn-113-9183,-4.95,4.34,1096,0.3,91.7,124963,7,4,1096;1097;1105;1106,
9368,6,110/110A-exb0,lower,R2C2,Cd-109-9178,-6.45,-3.45,1110,0.3,234.6,87747,7,4,1100;1101;1109;1110,
9368,7,110/110A-exb0,upper,R1C1,Bi-207-8890,1.69,9.36,83,0.9,0.2,10,0,4,71;72;83;84,CHECK
9368,7,110/110A-exb0,upper,R1C2,Bi-207-9177,1.69,2.43,75,0.95,2.9,13894,1,6,62;74;75;76;86;87,CHECK
9368,7,110/110A-exb0,upper,R1C3,Bi-207-9176,1.69,-4.5,79,0.95,1.2,5854,1,5,66;78;79;90;91,CHECK
9368,7,110/110A-exb0,upper,R2C1,Sn-113-9183,-2.81,8.49,35,0.95,0.0,2,0,3,25;35;36,CHECK
9368,7,110/110A-exb0,upper,R2C2,Cd-109-9178,-4.31,2.43,28,0.95,48.1,75126,6,4,18;19;27;28,CHECK
9368,7,110/110A-exb0,upper,R2C3,Ce-139-9179,-2.81,-5.36,55,0.9,7.3,15770,4,6,44;45;55;56;68;69,
9368,7,110/110A-exb0,lower,R1C1,Bi-207-8890,3.05,9.23,,,,,0,0,,CHECK
9368,7,110/110A-exb0,lower,R2C1,Sn-113-9183,-3.55,9.57,,,,,0,0,,CHECK
9368,7,110/110A-exb0,lower,R1C2,Bi-207-9177,2.45,2.64,1039,0.93,1.7,10995,0,4,1038;1039;1050;1051,CHECK
9368,7,110/110A-exb0,lower,R1C3,Bi-207-9176,0.95,-3.42,1054,0.93,1.6,9671,1,4,1042;1043;1053;1054,CHECK
9368,7,110/110A-exb0,lower,R2C2,Cd-109-9178,-5.05,1.78,1097,0.85,22.9,37128,7,4,1096;1097;1106;1107,
9368,7,110/110A-exb0,lower,R2C3,Ce-139-9179,-5.05,-3.42,1101,0.93,4.1,17301,3,4,1101;1102;1110;1111,
9369,0,110/110A-exb0,upper,R1C1,Bi-207-8890,0.94,9.61,71,0.21,0.6,14,0,4,59;71;72;83,CHECK
9369,0,110/110A-exb0,upper,R1C2,Bi-207-9177,0.94,2.68,75,0.21,4.7,22316,1,6,63;74;75;76;86;87,CHECK
9369,0,110/110A-exb0,upper,R1C3,Bi-207-9176,0.94,-4.24,79,0.21,3.3,15539,4,4,78;79;90;91,
9369,0,110/110A-exb0,upper,R2C1,Sn-113-9183,-3.56,8.75,35,0.21,1.7,152,1,3,25;35;36,CHECK
9369,0,110/110A-exb0,upper,R2C2,Cd-109-9178,-5.06,2.68,28,0.21,65.1,101547,7,4,18;19;27;28,
9369,0,110/110A-exb0,upper,R2C3,Ce-139-9179,-3.56,-5.11,43,0.21,0.8,5107,1,4,32;33;42;43,CHECK
9369,0,110/110A-exb0,lower,R1C1,Bi-207-8890,2.8,8.23,,,,,0,0,,CHECK
9369,0,110/110A-exb0,lower,R2C1,Sn-113-9183,-3.8,8.57,,,,,0,0,,CHECK
9369,0,110/110A-exb0,lower,R1C2,Bi-207-9177,2.2,1.64,1039,0.1,7.0,45443,4,4,1038;1039;1050;1051,
9369,0,110/110A-exb0,lower,R1C3,Bi-207-9176,0.7,-4.42,1054,0.1,6.6,40050,5,4,1042;1043;1053;1054,
9369,0,110/110A-exb0,lower,R2C2,Cd-109-9178,-5.3,0.78,1098,0.1,12.4,37092,5,4,1097;1098;1106;1107,
9369,0,110/110A-exb0,lower,R2C3,Ce-139-9179,-5.3,-4.42,1101,0.1,9.1,38169,5,4,1100;1101;1110;1111,
9369,1,110/110A-exb0,upper,R1C1,Bi-207-8890,0.7,9.51,71,0.05,8.7,209,3,4,59;71;72;83,
9369,1,110/110A-exb0,upper,R1C2,Bi-207-9177,0.7,2.58,75,0.05,12.5,59308,5,5,63;75;76;86;87,
9369,1,110/110A-exb0,upper,R1C3,Bi-207-9176,0.7,-4.35,79,0.05,16.2,77589,7,4,79;80;90;91,
9369,1,110/110A-exb0,upper,R2C1,Sn-113-9183,-3.8,8.64,35,0.05,67.3,5858,4,3,25;35;36,
9369,1,110/110A-exb0,upper,R2C2,Cd-109-9178,-5.3,2.58,28,0.05,188.0,293465,7,4,18;19;28;29,
9369,1,110/110A-exb0,upper,R2C3,Ce-139-9179,-3.8,-5.21,43,0.05,2.8,17488,7,4,32;33;43;44,
9369,1,110/110A-exb0,lower,R1C1,Bi-207-8890,2.1,7.13,1036,0.25,10.4,9808,3,4,1036;1047;1048;1060,
9369,1,110/110A-exb0,lower,R1C2,Bi-207-9177,1.5,0.55,1051,0.82,20.2,118351,6,4,1039;1040;1050;1051,
9369,1,110/110A-exb0,lower,R1C3,Bi-207-9176,0.0,-5.51,1055,0.93,20.1,118553,6,4,1043;1044;1054;1055,
9369,1,110/110A-exb0,lower,R2C1,Sn-113-9183,-4.5,7.48,1094,0.82,218.0,68881,3,3,1084;1094;1095,
9369,1,110/110A-exb0,lower,R2C2,Cd-109-9178,-6.0,-0.32,1108,0.82,127.6,41201,4,3,1098;1107;1108,
9369,1,110/110A-exb0,lower,R2C3,Ce-139-9179,-6.0,-5.51,1111,0.82,18.7,7013,5,5,1101;1102;1110;1111;1112,
9369,2,110/110A-exb0,upper,R1C1,Bi-207-8890,0.71,7.88,72,0.1,33.6,19478,7,4,71;72;83;84,
9369,2,110/110A-exb0,upper,R1C2,Bi-207-9177,0.71,0.96,76,0.1,12.6,68068,7,6,64;75;76;77;87;88,
9369,2,110/110A-exb0,upper,R1C3,Bi-207-9176,0.71,-5.97,80,0.1,13.0,52876,7,4,80;81;91;92,
9369,2,110/110A-exb0,upper,R2C1,Sn-113-9183,-3.79,7.02,36,0.1,24.7,15304,7,3,25;35;36,
9369,2,110/110A-exb0,upper,R2C2,Cd-109-9178,-5.29,0.96,29,0.1,121.9,315386,7,4,19;20;29;30,
9369,2,110/110A-exb0,upper,R2C3,Ce-139-9179,-3.79,-6.84,44,0.1,6.9,13444,4,5,24;33;34;44;45,
9369,2,110/110A-exb0,lower,R1C1,Bi-207-8890,2.9,6.52,1036,0.77,14.2,13407,5,4,1036;1037;1047;1048,
9369,2,110/110A-exb0,lower,R1C2,Bi-207-9177,2.3,-0.07,1040,0.08,17.3,137348,7,5,1039;1040;1041;1051;1052,
9369,2,110/110A-exb0,lower,R1C3,Bi-207-9176,0.8,-6.13,1055,0.08,22.7,134077,7,4,1043;1044;1055;1056,
9369,2,110/110A-exb0,lower,R2C1,Sn-113-9183,-3.7,6.86,1084,0.08,92.4,151411,6,3,1084;1094;1095,
9369,2,110/110A-exb0,lower,R2C2,Cd-109-9178,-5.2,-0.93,1099,0.08,51.9,114769,6,4,1088;1098;1099;1108,
9369,2,110/110A-exb0,lower,R2C3,Ce-139-9179,-5.2,-6.13,1102,0.08,18.5,109127,5,3,1102;1111;1112,
9369,3,110/110A-exb0,upper,R1C1,Bi-207-8890,0.72,7.77,72,0.04,22.7,13154,6,4,72;73;83;84,
9369,3,110/110A-exb0,upper,R1C2,Bi-207-9177,0.72,0.84,76,0.04,7.5,40571,4,4,64;76;77;88,
9369,3,110/110A-exb0,upper,R1C3,Bi-207-9176,0.72,-6.09,80,0.04,11.3,45871,6,4,80;81;91;92,
9369,3,110/110A-exb0,upper,R2C1,Sn-113-9183,-3.78,6.9,36,0.04,24.1,14973,7,4,25;26;35;36,
9369,3,110/110A-exb0,upper,R2C2,Cd-109-9178,-5.28,0.84,29,0.04,103.7,268240,7,4,19;20;29;30,
9369,3,110/110A-exb0,upper,R2C3,Ce-139-9179,-3.78,-6.96,44,0.04,0.5,939,0,4,34;44;45;56,CHECK
9369,3,110/110A-exb0,lower,R2C3,Ce-139-9179,-5.15,-7.74,,,,,0,0,,CHECK
9369,3,110/110A-exb0,lower,R1C1,Bi-207-8890,2.95,4.9,1037,0.76,38.3,136955,7,4,1026;1036;1037;1048,
9369,3,110/110A-exb0,lower,R1C2,Bi-207-9177,2.35,-1.68,1041,0.12,15.4,97820,6,4,1040;1041;1052;1053,
9369,3,110/110A-exb0,lower,R1C3,Bi-207-9176,0.85,-7.74,1056,0.12,31.4,81776,6,4,1044;1045;1055;1056,
9369,3,110/110A-exb0,lower,R2C1,Sn-113-9183,-3.65,5.25,1085,0.12,41.7,126408,7,4,1084;1085;1095;1096,
9369,3,110/110A-exb0,lower,R2C2,Cd-109-9178,-5.15,-2.54,1100,0.12,42.2,76011,5,4,1099;1100;1108;1109,
9369,4,110/110A-exb0,upper,R1C1,Bi-207-8890,0.73,6.16,73,0.1,14.9,47018,6,5,72;73;74;84;85,
9369,4,110/110A-exb0,upper,R1C2,Bi-207-9177,0.73,-0.77,77,0.1,8.5,61712,5,5,65;77;78;88;89,
9369,4,110/110A-exb0,upper,R1C3,Bi-207-9176,0.73,-7.7,81,0.1,13.0,19781,5,4,68;69;80;81,
9369,4,110/110A-exb0,upper,R2C1,Sn-113-9183,-3.77,5.29,37,0.1,13.6,27321,6,4,26;27;36;37,
9369,4,110/110A-exb0,upper,R2C2,Cd-109-9178,-5.27,-0.77,30,0.1,138.3,290468,7,4,20;21;30;31,
9369,4,110/110A-exb0,upper,R2C3,Ce-139-9179,-3.77,-8.56,45,0.1,1.1,65,0,4,34;44;45;56,CHECK
9369,4,110/110A-exb0,lower,R2C3,Ce-139-9179,-5.1,-7.84,,,,,0,0,,CHECK
9369,4,110/110A-exb0,lower,R1C1,Bi-207-8890,3.0,4.81,1037,0.85,26.7,95282,7,7,1026;1027;1036;1037;1038;1048;1049,
9369,4,110/110A-exb0,lower,R1C2,Bi-207-9177,2.4,-1.77,1041,0.16,16.9,106884,6,4,1041;1042;1052;1053,
9369,4,110/110A-exb0,lower,R1C3,Bi-207-9176,0.9,-7.84,1056,0.16,30.8,80078,4,3,1044;1045;1056,
9369,4,110/110A-exb0,lower,R2C1,Sn-113-9183,-3.6,5.15,1085,0.16,37.8,114565,6,4,1085;1086;1095;1096,
9369,4,110/110A-exb0,lower,R2C2,Cd-109-9178,-5.1,-2.64,1100,0.16,184.8,332932,7,5,1089;1099;1100;1109;1110,
9369,5,110/110A-exb0,upper,R1C1,Bi-207-8890,0.73,6.02,73,0.04,3.7,11739,4,4,73;74;84;85,
9369,5,110/110A-exb0,upper,R1C2,Bi-207-9177,0.73,-0.91,77,0.04,2.7,19831,4,4,65;77;78;89,
9369,5,110/110A-exb0,upper,R1C3,Bi-207-9176,0.73,-7.83,81,0.04,6.0,9169,2,5,68;69;80;81;92,
9369,5,110/110A-exb0,upper,R2C1,Sn-113-9183,-3.77,5.16,37,0.04,15.0,30058,6,5,17;26;27;37;38,
9369,5,110/110A-exb0,upper,R2C2,Cd-109-9178,-5.27,-0.91,30,0.04,30.2,63431,5,4,21;22;30;31,
9369,5,110/110A-exb0,upper,R2C3,Ce-139-9179,-3.77,-8.7,45,0.04,1.5,87,0,4,34;44;45;56,CHECK
9369,5,110/110A-exb0,lower,R2C3,Ce-139-9179,-4.55,-8.97,,,,,0,0,,CHECK
9369,5,110/110A-exb0,lower,R1C1,Bi-207-8890,3.55,3.68,1027,0.68,7.6,19243,5,4,1027;1028;1037;1038,
9369,5,110/110A-exb0,lower,R1C2,Bi-207-9177,2.95,-2.9,1042,0.9,29.0,122660,7,5,1041;1042;1043;1053;1054,
9369,5,110/110A-exb0,lower,R1C3,Bi-207-9176,1.45,-8.97,1045,0.85,68.1,65905,4,4,1034;1044;1045;1056,
9369,5,110/110A-exb0,lower,R2C1,Sn-113-9183,-3.05,4.02,1086,0.9,48.0,147356,7,4,1085;1086;1096;1097,
9369,5,110/110A-exb0,lower,R2C2,Cd-109-9178,-4.55,-3.77,1090,0.85,100.9,344504,7,4,1089;1090;1100;1101,
9369,6,110/110A-exb0,upper,R1C1,Bi-207-8890,2.36,10.35,,,,,0,0,,CHECK
9369,6,110/110A-exb0,upper,R2C1,Sn-113-9183,-2.14,9.49,,,,,0,0,,CHECK
9369,6,110/110A-exb0,upper,R1C2,Bi-207-9177,2.36,3.43,86,0.11,9.4,63580,6,5,75;86;87;96;97,
9369,6,110/110A-exb0,upper,R1C3,Bi-207-9176,2.36,-3.5,90,0.11,17.0,71629,7,5,79;90;91;100;101,
9369,6,110/110A-exb0,upper,R2C2,Cd-109-9178,-3.64,3.43,38,0.11,79.2,288754,7,5,27;28;37;38;39,
9369,6,110/110A-exb0,upper,R2C3,Ce-139-9179,-2.14,-4.37,54,0.11,4.7,17355,5,4,42;43;53;54,
9369,6,110/110A-exb0,lower,R1C1,Bi-207-8890,4.45,8.42,,,,,0,0,,CHECK
9369,6,110/110A-exb0,lower,R1C2,Bi-207-9177,3.85,1.84,1028,0.76,15.0,72199,7,4,1028;1029;1038;1039,
9369,6,110/110A-exb0,lower,R1C3,Bi-207-9176,2.35,-4.22,1042,0.76,33.3,141145,7,4,1031;1032;1042;1043,
9369,6,110/110A-exb0,lower,R2C1,Sn-113-9183,-2.15,8.77,1072,0.98,10.4,20813,2,3,1059;1060;1072,CHECK
9369,6,110/110A-exb0,lower,R2C2,Cd-109-9178,-3.65,0.98,1087,0.76,90.0,504534,7,5,1075;1086;1087;1097;1098,
9369,6,110/110A-exb0,lower,R2C3,Ce-139-9179,-3.65,-4.22,1090,0.76,29.1,99231,7,7,1078;1079;1089;1090;1091;1100;1101,
9369,7,110/110A-exb0,upper,R1C1,Bi-207-8890,2.37,8.73,83,0.14,5.7,372,3,3,83;84;94,
9369,7,110/110A-exb0,upper,R1C2,Bi-207-9177,2.37,1.81,87,0.14,9.7,69420,7,7,75;76;86;87;88;97;98,
9369,7,110/110A-exb0,upper,R1C3,Bi-207-9176,2.37,-5.12,91,0.14,23.0,59005,7,7,79;80;90;91;92;101;102,
9369,7,110/110A-exb0,upper,R2C1,Sn-113-9183,-2.13,7.87,47,0.14,8.3,8078,3,4,25;35;36;47,
9369,7,110/110A-exb0,upper,R2C2,Cd-109-9178,-3.63,1.81,39,0.14,48.5,294844,6,4,28;29;38;39,
9369,7,110/110A-exb0,upper,R2C3,Ce-139-9179,-2.13,-5.99,55,0.14,6.5,14062,6,5,43;44;54;55;56,
9369,7,110/110A-exb0,lower,R1C1,Bi-207-8890,4.25,7.56,,,,,0,0,,CHECK
9369,7,110/110A-exb0,lower,R1C2,Bi-207-9177,3.65,0.98,1029,0.15,14.8,83229,6,4,1028;1029;1039;1040,
9369,7,110/110A-exb0,lower,R1C3,Bi-207-9176,2.15,-5.08,1043,0.15,43.3,150651,7,5,1032;1033;1042;1043;1044,
9369,7,110/110A-exb0,lower,R2C1,Sn-113-9183,-2.35,7.91,1072,0.15,46.2,92216,5,4,1060;1072;1073;1084,
9369,7,110/110A-exb0,lower,R2C2,Cd-109-9178,-3.85,0.11,1088,0.15,13.8,92790,4,5,1076;1087;1088;1097;1098,
9369,7,110/110A-exb0,lower,R2C3,Ce-139-9179,-3.85,-5.08,1091,0.15,14.2,133530,6,6,1079;1080;1090;1091;1101;1102,
9369,8,110/110A-exb0,upper,R1C1,Bi-207-8890,2.38,8.61,83,0.13,48.5,3155,5,3,83;84;94,
9369,8,110/110A-exb0,upper,R1C2,Bi-207-9177,2.38,1.69,87,0.13,7.4,52409,6,4,76;87;88;98,
9369,8,110/110A-exb0,upper,R1C3,Bi-207-9176,2.38,-5.24,91,0.13,21.8,55797,7,5,80;91;92;101;102,
9369,8,110/110A-exb0,upper,R2C1,Sn-113-9183,-2.12,7.75,47,0.13,35.4,34371,6,4,25;35;36;47,
9369,8,110/110A-exb0,upper,R2C2,Cd-109-9178,-3.62,1.69,39,0.13,51.3,311931,7,4,28;29;39;40,
9369,8,110/110A-exb0,upper,R2C3,Ce-139-9179,-2.12,-6.11,55,0.13,2.5,5342,5,5,43;44;54;55;56,
9369,8,110/110A-exb0,lower,R1C1,Bi-207-8890,4.3,5.7,1026,0.66,62.0,39295,5,4,1017;1026;1027;1037,
9369,8,110/110A-exb0,lower,R1C2,Bi-207-9177,3.7,-0.88,1030,0.05,7.3,55874,5,4,1029;1030;1040;1041,
9369,8,110/110A-exb0,lower,R1C3,Bi-207-9176,2.2,-6.94,1044,0.05,53.9,166195,7,5,1033;1034;1043;1044;1045,
9369,8,110/110A-exb0,lower,R2C1,Sn-113-9183,-2.3,6.05,1073,0.05,8.7,53585,4,4,1072;1073;1084;1085,
9369,8,110/110A-exb0,lower,R2C2,Cd-109-9178,-3.8,-1.75,1089,0.05,21.6,86802,4,5,1077;1088;1089;1098;1099,
9369,8,110/110A-exb0,lower,R2C3,Ce-139-9179,-3.8,-6.94,1092,0.05,15.1,122537,5,5,1080;1081;1091;1092;1102,
9369,9,110/110A-exb0,upper,R1C1,Bi-207-8890,2.39,6.99,84,0.15,44.6,45347,7,4,83;84;94;95,
9369,9,110/110A-exb0,upper,R1C2,Bi-207-9177,2.39,0.06,88,0.15,9.9,67310,6,5,76;77;88;89;99,
9369,9,110/110A-exb0,upper,R1C3,Bi-207-9176,2.39,-6.86,92,0.15,33.6,41246,6,3,92;102;103,
9369,9,110/110A-exb0,upper,R2C1,Sn-113-9183,-2.11,6.13,48,0.15,3.4,21244,6,4,36;37;47;48,
9369,9,110/110A-exb0,upper,R2C2,Cd-109-9178,-3.61,0.06,40,0.15,62.1,315557,6,4,29;30;40;41,
9369,9,110/110A-exb0,upper,R2C3,Ce-139-9179,-2.11,-7.73,56,0.15,1.5,574,1,3,44;45;56,CHECK
9369,9,110/110A-exb0,lower,R1C1,Bi-207-8890,4.35,5.84,1026,0.65,75.1,47612,5,5,1017;1026;1027;1036;1037,
9369,9,110/110A-exb0,lower,R1C2,Bi-207-9177,3.75,-0.75,1030,0.12,9.6,73842,6,4,1030;1031;1040;1041,
9369,9,110/110A-exb0,lower,R1C3,Bi-207-9176,2.25,-6.81,1044,0.12,49.8,153414,7,4,1034;1044;1045;1056,
9369,9,110/110A-exb0,lower,R2C1,Sn-113-9183,-2.25,6.18,1073,0.12,11.6,71355,5,4,1073;1074;1084;1085,
9369,9,110/110A-exb0,lower,R2C2,Cd-109-9178,-3.75,-1.61,1089,0.12,157.9,635381,7,6,1077;1088;1089;1090;1099;1100,
9369,9,110/110A-exb0,lower,R2C3,Ce-139-9179,-3.75,-6.81,1092,0.12,15.4,124996,3,5,1080;1081;1091;1092;1102,
9369,10,110/110A-exb0,upper,R1C1,Bi-207-8890,1.64,5.63,85,0.74,22.9,69068,7,4,84;85;95;96,
9369,10,110/110A-exb0,upper,R1C2,Bi-207-9177,1.64,-1.3,89,0.74,9.5,65059,7,6,77;78;89;90;99;100,
9369,10,110/110A-exb0,upper,R1C3,Bi-207-9176,1.64,-8.23,81,0.99,11.1,16936,2,3,80;81;92,CHECK
9369,10,110/110A-exb0,upper,R2C1,Sn-113-9183,-2.86,4.76,37,0.99,27.3,54727,7,4,26;27;36;37,CHECK
9369,10,110/110A-exb0,upper,R2C2,Cd-109-9178,-4.36,-1.3,41,0.74,79.4,307849,7,5,30;31;40;41;42,
9369,10,110/110A-exb0,upper,R2C3,Ce-139-9179,-2.86,-9.09,45,0.99,1.3,78,0,4,34;44;45;56,CHECK
9369,10,110/110A-exb0,lower,R2C3,Ce-139-9179,-3.7,-8.66,,,,,0,0,,CHECK
9369,10,110/110A-exb0,lower,R1C1,Bi-207-8890,4.4,3.98,1027,0.74,37.1,94419,7,5,1017;1026;1027;1037;1038,
9369,10,110/110A-exb0,lower,R1C2,Bi-207-9177,3.8,-2.6,1031,0.05,13.2,68592,6,4,1030;1031;1041;1042,
9369,10,110/110A-exb0,lower,R1C3,Bi-207-9176,2.3,-8.66,1045,0.05,132.1,127896,4,4,1034;1044;1045;1056,
9369,10,110/110A-exb0,lower,R2C1,Sn-113-9183,-2.2,4.33,1074,0.05,17.4,74819,4,4,1073;1074;1085;1086,
9369,10,110/110A-exb0,lower,R2C2,Cd-109-9178,-3.7,-3.47,1090,0.05,32.8,112048,4,5,1078;1089;1090;1099;1100,
9369,11,110/110A-exb0,upper,R1C1,Bi-207-8890,1.65,5.75,85,0.81,16.8,50627,6,4,85;86;95;96,
9369,11,110/110A-exb0,upper,R1C2,Bi-207-9177,1.65,-1.18,89,0.81,8.3,57249,4,4,78;89;90;100,
9369,11,110/110A-exb0,upper,R1C3,Bi-207-9176,1.65,-8.11,81,0.96,5.0,7687,2,4,68;80;81;92,CHECK
9369,11,110/110A-exb0,upper,R2C1,Sn-113-9183,-2.85,4.88,37,0.96,27.8,55609,6,4,26;27;37;38,CHECK
9369,11,110/110A-exb0,upper,R2C2,Cd-109-9178,-4.35,-1.18,41,0.81,78.3,303624,7,5,30;31;41;42;53,
9369,11,110/110A-exb0,upper,R2C3,Ce-139-9179,-2.85,-8.97,45,0.96,1.2,72,0,4,34;44;45;56,CHECK
9369,11,110/110A-exb0,lower,R2C3,Ce-139-9179,-3.64,-8.53,,,,,0,0,,CHECK
9369,11,110/110A-exb0,lower,R1C1,Bi-207-8890,4.46,4.11,1027,0.74,21.9,55625,7,4,1027;1028;1037;1038,
9369,11,110/110A-exb0,lower,R1C2,Bi-207-9177,3.86,-2.47,1031,0.16,11.0,57175,5,4,1031;1032;1041;1042,
9369,11,110/110A-exb0,lower,R1C3,Bi-207-9176,2.36,-8.53,1045,0.16,66.7,64607,4,4,1034;1044;1045;1056,
9369,11,110/110A-exb0,lower,R2C1,Sn-113-9183,-2.14,4.46,1074,0.16,10.7,46201,4,4,1074;1075;1085;1086,
9369,11,110/110A-exb0,lower,R2C2,Cd-109-9178,-3.64,-3.34,1090,0.16,192.6,657654,7,5,1078;1089;1090;1100;1101,
9369,12,110/110A-exb0,upper,R1C1,Bi-207-8890,3.78,9.58,,,,,0,0,,CHECK
9369,12,110/110A-exb0,upper,R1C2,Bi-207-9177,3.78,2.65,97,0.06,14.1,66988,7,4,96;97;106;107,
9369,12,110/110A-exb0,upper,R1C3,Bi-207-9176,3.78,-4.27,101,0.06,28.6,50108,7,5,100;101;102;110;111,
